2,5966,218,97.24770642201835,96.36363636363636,2.7877358490566038,2477.962789138451,0,0.619146793266858
4,5966,225,90.22222222222223,92.27272727272727,4.059113300492611,3680.910492792491,0,0.7668620462063693
6,5966,245,79.18367346938776,88.18181818181819,4.65979381443299,4233.250419041234,0,0.8226367600442186
8,5966,256,71.09375,82.72727272727273,12.527472527472527,4572.678008716058,0,0.8526013298771983
10,5966,268,62.6865671641791,76.36363636363637,21.482142857142858,4702.314280925243,0,0.861278140730765
12,5966,265,59.24528301886792,71.36363636363636,2.2356687898089174,4821.681193429434,0,0.8697358966825764
2,5963,272,90.44117647058823,96.8503937007874,2.4471544715447155,2718.677846721449,0,0.646121318941056
4,5963,276,82.97101449275362,90.15748031496062,3.462882096069869,4186.926211638437,0,0.8175275122349278
6,5963,290,74.13793103448276,84.64566929133859,4.297674418604651,4702.520711051484,0,0.8664277328847025
8,5963,294,71.08843537414965,82.28346456692913,11.861244019138756,4937.968639946335,0,0.8817510236172232
10,5963,296,66.55405405405405,77.55905511811024,20.03553299492386,5057.810330370618,0,0.891935900396374
2,5956,311,60.450160771704184,89.95215311004785,2.5904255319148937,235.2892881128274,0,0.18932020660970583
4,5956,506,34.78260869565217,84.21052631578947,3.346590909090909,364.4294828744124,0,0.23862753577566823
6,5956,268,28.73134328358209,36.84210526315789,2.7012987012987013,397.7834116856951,0,0.24831116065438655
8,5956,640,25,77.03349282296651,7.118012422360248,425.6316319677636,0,0.25535383630046976
10,5956,701,22.53922967189729,77.51196172248804,11.765432098765432,440.2622565480188,0,0.2585790582757696
2,5956,311,60.450160771704184,89.95215311004785,2.5904255319148937,235.2892881128274,0,0.18932020660970583
4,5956,506,34.78260869565217,84.21052631578947,3.4488636363636362,364.4294828744124,0,0.23862753577566823
6,5956,588,28.231292517006803,79.42583732057416,3.4036144578313254,397.7834116856951,0,0.24831116065438655
8,5956,640,25,77.03349282296651,7.118012422360248,425.6316319677636,0,0.25535383630046976
10,5956,701,22.53922967189729,77.51196172248804,11.765432098765432,440.2622565480188,0,0.2585790582757696
12,5956,728,22.664835164835164,78.94736842105263,3.5636363636363635,450.24345198119545,0,0.26033088675754884
2,5972,439,53.98633257403189,91.5057915057915,2.189873417721519,241.86537173476222,0,0.19303294332321122
4,5972,625,34.88,84.55598455598455,2.904109589041096,367.0113864701942,0,0.24216611330983334
6,5972,685,30.364963503649633,80.6949806949807,3.15311004784689,399.93385800401876,0,0.25243483934837346
8,5972,748,27.272727272727273,79.92277992277992,7.729468599033816,420.3293703951775,0,0.2583853240132572
10,5972,804,25.497512437810947,80.3088803088803,9.490384615384615,435.68385800401876,0,0.26250206990771
